hp	Iw	hepatitis chronic
sh2b3	E	ctla4
ketamine	Sa	schizophrenia
dcc	Iw	insr
neoplasms	ML	tgfbr2
mef2c	Ra	nkx2 5
ouabain	Sa	tachycardia
mmp9	E	ccne1
ercc6	I	macular degeneration
il1rn	U	hyperinsulinism
ins	Q	cd4
ros1	Ra	ntrk1
neurotoxicity syndromes	ML	tyr
estradiol	E	nfatc1
elk1	I	stat3
fgf2	E	akt1
telithromycin	Sa	drug toxicity
respiratory tract neoplasms	ML	cdkn1b
spp1	E	tbx21
zonisamide	I	aox1
fbln5	GG	serpine1
ece1	P	hypertension
melatonin	Pr	neurobehavioral manifestations
rps14	GG	ubb
fgf3	Rg	ncoa3
edn1	GG	acta1
ccnd1	Ra	ephb3
atorvastatin	N	slco1b1
ephx1	GG	atp4a
otorhinolaryngologic neoplasms	ML	clcn3
oprm1	Ra	slc6a2
cyp17a1	Ra	cyp3a5
cdk6	GG	mapk3
cflar	E	col4a3
aminosalicylic acid	CC	enoxaparin
mpo	P	poisoning
apob	GG	lgsn
cd34	Q	pgr
ifng	Ra	cd86
tp53	B	fpr1
dipivefrin	CC	duloxetine
sp1	Iw	gc
mmp1	U	intestinal neoplasms
ethanol	CC	lomitapide
grin1	GG	tjp1
sdha	U	brain diseases
hspd1	Rg	ccl2
melanoma	ML	grm1
calcr	Q	csf1r
seizures	ML	dpp4
adenoma	ML	casr
sildenafil	E	sirt1
indomethacin	E	npy
trh	P	dyskinesias
paraproteinemias	ML	mvd
rarg	GG	fzd6
alfuzosin	CC	fosinopril
vegfa	P	arterial occlusive diseases
cat	P	aortic aneurysm
valproic acid	I	scn1a
il1b	U	hematologic neoplasms
pamidronate	T	hypercalcemia
akt1	B	tgfb1
men1	GG	sox3
neoplasms neuroepithelial	ML	cbs
liver neoplasms	ML	hif1a
il1r2	E	il13
il1a	Q	oxtr
chd4	GG	brd4
egf	U	gastrointestinal neoplasms
ntrk2	Rg	dbh
melanoma	ML	myo5a
gmppa	GG	gfpt2
hnf4a	GG	prkaa2
mycophenolate mofetil	T	pruritus
hla a	Ra	psma5
dusp1	O	clozapine
apeh	GG	prep
epilepsy	ML	med1
cdkn1c	Ra	cdkn2a
trazodone	CC	sertindole
tnfsf11	Rg	sema4d
clozapine	CC	bosutinib
cd44	Q	kit
sdha	Ra	polr2a
anks1b	Rg	grin2b
prkch	GG	tgfbr1
tauroursodeoxycholic acid	T	overweight
ttr	P	hyperinsulinism
adipoq	B	il17a
telaprevir	CC	avanafil
prl	E	tgfb1
gastrointestinal neoplasms	ML	notch3
pld3	GG	tk1
nimodipine	CC	crizotinib
vegfa	Ra	rhoa
etfa	GG	arf1
gemcitabine	Iw	pc
hsd17b4	GG	ncoa1
phyh	GG	pex3
pou1f1	E	ghr
clcnkb	GG	wnk1
gem	Iw	leukopenia
amiodarone	T	long qt syndrome
camlg	Rg	camlg
mpo	Te	cerebrovascular disorders
progesterone	Iw	ar
dihydrotachysterol	CC	acenocoumarol
pcyt1a	GG	lpin2
cerebrovascular disorders	ML	igfbp3
adamts13	GG	thbs2
irf4	Rg	ikzf3
lupus erythematosus systemic	ML	itgal
invs	GG	krt4
cyp1b1	Rg	nr5a1
acaca	GG	nos1
pdk1	B	erap1
ptk2b	GG	prkcb
cxcr4	Q	cd36
col3a1	Ra	vcam1
atrx	U	limb deformities congenital
txnrd2	Ra	cat
liver cirrhosis	ML	cd163
tuba1b	GG	atp6v1b2
pmm2	GG	psmd1
crebbp	U	lymphoma
vegfa	B	il18
scnn1a	B	nr3c2
dyskinesias	ML	hnmt
dnmt3a	Q	cd38
ranitidine	T	liver diseases
aldh3a1	GG	abcb11
neoplasms	ML	cd34
quetiapine	CC	ergonovine
tp53	Rg	hmga2
adora1	P	breast neoplasms
intestinal neoplasms	X	vwf
trpc1	P	arteriosclerosis
dpagt1	Q	loxl2
gli1	Ra	brd4
cav1	Ra	ctgf
dasatinib	Sa	confusion
treprostinil	CC	dipyridamole
pomc	P	liver diseases
ziprasidone	CC	zolpidem
clarithromycin	CC	avanafil
nfkbia	GG	cd3g
gfpt1	GG	sars2
gapdh	GG	rpl35a
phenol	T	brain damage chronic
il1b	B	klf6
neoplasms	X	nod2
dasatinib	C	liver neoplasms
mthfr	U	respiratory hypersensitivity
sulfisoxazole	CC	celecoxib
hbegf	E	vwf
twist1	Rg	tcf7l2
nod1	Rg	psma7
cdon	E	pkn2
muc2	Rg	cdkn2a
slc28a3	GG	slc3a1
cd248	P	sarcoma
junb	P	neoplasm metastasis
il4	P	diabetes mellitus
pgr	Q	cd4
il1b	B	ctgf
cd44	Ra	tnfrsf8
pex5	Ra	gbe1
cdh1	E	mapk7
mgst2	Ra	mgst2
gsr	Te	myeloproliferative disorders
alk	Ra	ptk2
btk	Q	itk
sgcg	P	neoplasms
valsartan	CC	isradipine
trazodone	T	depressive disorder major
genital neoplasms female	ML	igf1
cdk5	GG	mapk8
apob	GG	rad21
igfbp7	P	diabetes mellitus
cnr1	E	ccl2
neoplasms neuroepithelial	ML	igf1
enpp1	GG	nadsyn1
amiodarone	C	neoplasms neuroepithelial
mycophenolate mofetil	T	edema
mitf	Ra	alx1
angptl4	P	osteoarthritis
myc	E	aicda
dopamine	T	obsessive compulsive disorder
gp5	GG	gp6
camp	E	hgf
ins	Rg	mapk7
raf1	I	prkcz
tnf	Rg	cdk2
bmp2k	GG	tyro3
iron	T	leukopenia
levonorgestrel	T	genital neoplasms female
mapk1	Rg	cd4
egfr	Ra	ddr2
pgf	Ra	nck1
tfr2	U	anemia
prkaa2	GG	prkar2b
casp3	E	il4
dym	Rg	igf1
ranitidine	CC	cefuroxime
akr1c2	GG	cbr1
everolimus	T	perivascular epithelioid cell neoplasms
adk	Rg	ada
cxcl12	P	infections
spr	O	dexamethasone
plerixafor	I	lymphoma
cacna1s	GG	cacna2d1
l citrulline	E	ins
cdk2	B	sp1
slc10a1	B	slco1a2
casp3	Rg	cdk2
ethanol	CC	ketamine
angpt2	P	diabetes mellitus
hydrocortisone	E	gh1
csf3	P	hypertension
sox9	B	egr1
clock	Ra	ppara
genital neoplasms male	ML	pdk1
nicotine	Sa	seizures
ptdss2	B	ptdss2
il7	GG	il9
ucp1	Rg	ucp2
prkcz	GG	fzd7
cyp3a4	K	ziprasidone
ranolazine	T	constriction pathologic
chlorpromazine	T	malignant hyperthermia
gnrh1	B	tac3
vcan	Q	ccl2
dpysl2	P	pain
egfr	Q	cd4
cxcl10	P	crouzon syndrome with acanthosis nigricans
casp1	Q	myc
itga4	GG	cd34
isg15	Q	cxcr4
miconazole	Sa	onychomycosis
ccr2	P	non alcoholic fatty liver disease
app	P	infections
gp1ba	Q	cd9
slc6a3	Rg	drd2
bdnf	Ra	grin1
prkcz	GG	acvr1
hmgb3	GG	rpl23a
adam17	Q	vegfa
lenalidomide	C	liver neoplasms
lyve1	Rg	vegfc
cldn16	GG	cldn18
nos2	Rg	nox4
adra1a	Q	drd2
chek2	E	gstt1
cox6b1	GG	ndufa2
abcb4	Q	slc10a1
nr1i2	I	clindamycin
prkce	GG	rock2
bisoprolol	CC	dasatinib
cyp2c9	GG	syn2
dexmedetomidine	T	overdose
indomethacin	T	central nervous system neoplasms
gnrh1	Rg	cxcr4
ptgs2	P	amino acid metabolism inborn errors
genital neoplasms male	ML	cox8a
map3k1	Rg	ivl
cyc1	GG	ndufs5
cerebrovascular disorders	ML	ccl2
cetp	P	hypothyroidism
prkd1	I	plcg1
slco4c1	GG	slco2a1
esrrb	GG	nr0b2
pkp1	Rg	ripk4
ppia	Ra	thbs1
tubb2a	GG	sdc3
vinorelbine	CC	ivacaftor
hydroxyurea	T	myeloproliferative disorders
snai2	P	skin neoplasms
col10a1	Rg	bmp5
gars	P	charcot marie tooth disease
cdk2	Ra	ddr1
pentosan polysulfate	C	neoplasms
cyp1a1	I	phenytoin
urologic neoplasms	ML	foxp3
leukemia	ML	dcc
losartan	T	cerebrovascular disorders
oxycodone	CC	fosamprenavir
lgals1	GG	rpl11
il2	P	urologic neoplasms
ncr3	Te	breast neoplasms
il1a	E	cxcl2
mfn2	Ra	aars
genital neoplasms male	ML	slc5a6
nppa	Te	adenoma
pdk3	I	charcot marie tooth disease
mlph	Ra	gata3
polythiazide	I	slc12a3
il13	Rg	il13ra2
sftpd	E	csf2
ketoconazole	CC	bepridil
thrb	P	overweight
linezolid	CC	paliperidone
pfkfb3	GG	pgam2
isotretinoin	T	acne vulgaris
park7	E	lgmn
nlrp3	Rg	trpm2
kidney diseases	ML	epha1
aqp2	P	pain
camp	Iw	ednrb
pten	P	van der woude syndrome
cd4	Q	th
donepezil	Pr	death
pik3cd	Ra	nfkb1
cd24	Q	cd7
npy	Rg	tnf
leflunomide	Pr	coronary disease
imiquimod	E	il23a
tpo	Ra	map2k1
captopril	Pr	infarction
chm	Ra	rs1
wnt7a	U	limb deformities congenital
cortisone acetate	T	diabetes mellitus
gli2	Ra	ptch1
suramin	N	ptprc
kcnma1	GG	cacnb2
perphenazine	CC	bromocriptine
cisplatin	Sa	renal insufficiency
tp53	Ra	ctcf
il4	E	vegfa
tap1	E	cd40
ptger3	GG	ptger4
carcinoma bronchogenic	ML	col11a1
bcl2	I	breast neoplasms
il2	P	wiskott aldrich syndrome
slurp1	Te	seizures
crhr1	Rg	maoa
igf1	E	cftr
gastrointestinal neoplasms	ML	il1b
flt4	Rg	cdk4
perivascular epithelioid cell neoplasms	ML	cd44
ticlopidine	CC	flecainide
uchl1	B	bace1
oxt	P	inflammation
s100b	Te	neural tube defects
itga4	GG	selplg
fexofenadine	E	il5
pioglitazone	Pr	death
kcnj5	Ra	scn5a
pparg	Rg	ddah1
pgr	Ra	cyp1a2
tymp	E	hgf
uterine diseases	ML	dnmt3b
naltrexone	E	s100a12
cftr	P	bone diseases metabolic
pin1	P	overweight
ncam1	Q	ca3
hif1a	E	esr1
thalassemia	ML	hba2
rad52	Ra	atrx
cd34	Q	cd96
ritonavir	CC	medroxyprogesterone acetate
pon1	K	metformin
parp1	B	casp3
usp7	B	cdh1
tfap2a	B	tfap2a
lipoic acid	CC	dapagliflozin
fkbp5	GG	cdkl1
leukemia myeloid	ML	il3
tnfsf11	Q	nod1
il10	E	il1r2
gastrointestinal neoplasms	ML	rb1
tpcn1	GG	best1
iron	T	arteriosclerosis
chrnb3	Ra	chrna5
lbr	GG	ppp1ca
itga4	GG	madcam1
phenelzine	CC	vilazodone
tyms	I	carcinoma bronchogenic
aicda	Te	hypothermia
bcl2l1	B	casp9
trex1	P	autoimmune diseases
tramadol	CC	maprotiline
gpi	GG	pygl
il4	E	il6r
arl5a	GG	arl1
acta2	E	myh11
pethidine	CC	saquinavir
methotrexate	Sa	kidney diseases
leukemia	ML	sfrp5
ppargc1a	B	tnfsf12
nat2	P	brain diseases metabolic inborn
melanoma	ML	f2r
c8g	Ra	fgg
ptprc	P	infections
ncam1	P	adenoma
demyelinating autoimmune diseases cns	ML	il15
genital neoplasms female	ML	pax8
il3	E	il1b
cloxacillin	T	diabetes mellitus
ptpn11	Rg	gh1
aurkb	Ra	birc5
gpx4	U	arteriosclerosis
atorvastatin	N	foxo1
ddc	GG	pdxdc1
gliclazide	CC	temsirolimus
sulfasalazine	Sa	neurotoxicity syndromes
nimodipine	CC	simeprevir
prkar2b	GG	shh
mkl1	E	tnc
cox6b1	GG	ndufb8
hspa8	Q	scn2a
wnt4	Ra	cdkn1c
slc45a2	Q	asip
sell	Q	cd80
chlorpromazine	CC	abiraterone
ulcer	ML	cat
actc1	I	heart septal defects
diltiazem	CC	simeprevir
il13	Ra	tnfsf12
myc	Rg	akt3
hsp90aa1	Ra	pink1
leukemia myeloid	ML	dnmt3a
vwf	P	vasculopathy
cav1	Rg	irs1
nat2	Ra	nat1
melanoma	ML	dcn
lep	P	lipidoses
vancomycin	T	edema
mapk3	E	igf1
acetaminophen	J	thrombocytopenia
sertraline	T	intellectual disability
pomc	K	buprenorphine
cdsn	GG	serpinb5
tnf	Rg	slc25a1
lisinopril	CC	amifostine
nitric oxide	N	kng1
prasugrel	J	pain
grk4	GG	ikbkg
pcca	U	metabolic diseases
crh	K	epinephrine
cdh1	Te	pancreatic neoplasms
leukemia lymphoid	X	chek1
igf1r	Rg	kras
dexmedetomidine	E	gp9
ptpn22	U	purpura
neoplasms neuroepithelial	ML	ngf
fos	E	cdkn2a
iron	Sa	intestinal neoplasms
ahcy	GG	ldhc
mpo	P	anxiety related personality traits
ramelteon	CC	rifapentine
breast neoplasms	ML	limk1
gastrointestinal neoplasms	ML	fap
porcn	B	cyp2a13
lisinopril	T	ventricular dysfunction left
cd4	Iw	mln
apoe	P	dyslipidemias
tnfrsf11b	Rg	il17a
cyp2a6	GG	aldh1a2
warfarin	CC	darunavir
csf1	P	neurobehavioral manifestations
igfbp3	Rg	pparg
fn1	Q	snai2
primaquine	I	cyp1a2
aurka	Rg	chek1
dermatitis	ML	cnr1
ifng	Ra	ifna5
map3k9	GG	mapk4
tgfb1	B	psca
e2f3	E	xist
fusidic acid	Sa	heart failure
adsl	GG	prps1
olanzapine	Sa	fever
epor	GG	mst1r
tamoxifen	T	leukemia myeloid
nars	GG	yars2
shc2	P	alzheimer disease
f9	GG	gas6
lgals2	GG	ikbkg
prom1	P	neoplasms
tgfb1	B	eif4e
ggt1	B	glrx2
npy5r	Ra	mc4r
fondaparinux sodium	CC	diflunisal
myc	Q	il7
tg	E	pax8
jak1	B	brca1
genital neoplasms male	ML	myc
fga	GG	serpine1
procaine	T	sensation disorders
physostigmine	T	dyskinesias
fancg	GG	cd70
faslg	U	lymphoma
akr7a2	GG	cbr1
krt7	Q	afp
acadm	GG	mdm2
acetazolamide	E	hif1a
hydrochlorothiazide	T	edema
isradipine	CC	melatonin
ccl20	E	cxcl5
cfl1	GG	smc1a
gja4	GG	oprk1
ccl11	Rg	mapk1
fusidic acid	T	psoriasis
rgs19	GG	gch1
rpl10l	GG	gfpt2
felodipine	CC	ketoconazole
gnly	Ra	atg5
kras	Ra	asxl1
l1cam	D	intestinal neoplasms
butethal	CC	penbutolol
mbtps1	P	bradycardia
respiratory tract neoplasms	X	lyve1
gastrointestinal neoplasms	ML	ptk7
uterine diseases	X	smad7
mapk14	GG	tgfb3
uchl1	Q	cdh1
cisplatin	E	gdnf
dextromethorphan	T	respiratory tract infections
tp53	U	carcinoma
ciita	Rg	il1b
bpi	Rg	csf3
cyp2a13	Ra	cyp1b1
casp3	P	fever
estradiol	E	dkk1
tf	U	hypothalamic diseases
guca1a	GG	ush2a
teniposide	T	lymphoma
finasteride	T	postoperative hemorrhage
dag1	GG	musk
adsl	GG	rrm1
abca12	U	skin diseases
chuk	GG	prkcd
relb	Rg	sp1
map2	Q	mog
smarcb1	Ra	smarca4
pon3	P	liver neoplasms
pik3c2b	B	pik3c2a
mapk12	GG	snta1
cataract	ML	diablo
wnt1	P	neoplasm metastasis
arrhythmias cardiac	ML	edn1
epo	P	myopia
mgmt	B	agt
adenoma	ML	nf2
slc14a1	P	urologic neoplasms
propofol	N	prkcd
alcoholism	ML	dusp8
butabarbital	CC	tapentadol
mbl2	U	autoimmune diseases
araf	I	map2k2
morphine	T	peripheral nervous system diseases
tcf4	GG	cd19
kidney neoplasms	ML	vdr
bdnf	Rg	prnp
egr1	E	ngf
csnk1a1	GG	ror1
ceftazidime	T	breast neoplasms
ntrk1	GG	sos1
vorinostat	Sa	urologic neoplasms
mefv	U	vasculitis
ndufa7	GG	uqcrfs1
cpt1b	GG	ndufb8
arsenic trioxide	C	neoplasms connective tissue
cyp1a1	P	gastrointestinal neoplasms
cycloserine	Sa	dyskinesias
mannitol	T	fibrosis
tat	P	infections
mbp	Ra	isl1
akt1	P	fibrosis
cox8a	P	pancreatic neoplasms
ccnd1	GG	ccnb1
socs3	B	irs1
matr3	Ra	matr3
b2m	Ra	impdh2
gapdh	Ra	rpl13
hsd17b3	Ra	cyp17a1
pomc	P	hypotension
testosterone	J	hypotrichosis
pemt	B	sgcg
egfr	Te	heart defects congenital
tlr4	Rg	slc6a7
xrcc5	Rg	sod1
zolmitriptan	CC	ondansetron
pcna	U	lymphoma
meningitis	ML	il16
twist1	Ra	foxc2
decr1	GG	acadsb
gdf2	E	cxcl12
gh1	P	lysosomal storage diseases
msh6	Ra	cyp2c19
mdm2	P	melanoma
octreotide	CC	sotalol
chlorambucil	J	kidney diseases
cdk8	B	ctnnb1
tranylcypromine	CC	amantadine
doxorubicin	T	hemangiosarcoma
dld	GG	aldh6a1
testosterone	T	mental disease
pla2g4b	GG	tpp1
kitlg	Rg	fbxo7
xpa	Q	tp53
lbp	P	ischemia
leukemia lymphoid	ML	gsr
kidney neoplasms	ML	ret
g6pc	Ra	mlxipl
morphine	E	jak1
mthfr	Q	folh1
slco1b3	Ra	impdh1
il1b	Te	infections
csf2ra	Ra	lifr
trazodone	Sa	tachycardia
ropivacaine	T	pain
lamotrigine	T	seizures
desflurane	T	intestinal neoplasms
telmisartan	T	hypertension
hla g	E	cst3
nimodipine	CC	pioglitazone
alb	P	coronary disease
atf2	GG	mdh2
isoniazid	T	skin diseases viral
shmt1	GG	slc7a2
il5	E	aicda
acitretin	T	periodontitis
col1a2	Rg	mmp14
tfpi	D	arthritis
il6	O	ibuprofen
gch1	Q	mapk12
acetylcysteine	I	ikbkb
bortezomib	N	bcl2
rtel1	GG	blm
isl1	U	sarcoma
fractures bone	ML	nos1
slc1a3	Rg	slc1a3
il17a	E	il4
intestinal neoplasms	ML	cnr1
tretinoin	T	acne vulgaris
pefloxacin	T	meningitis
esophageal neoplasms	ML	ezh2
fgf16	Ra	phka1
clotrimazole	N	trpm2
yeats4	B	myb
glutathione	T	hepatitis b
mpo	Q	cr1
neurofibromatosis 1	Iw	retinal dystrophies
neoplasms neuroepithelial	ML	esr1
cr2	Ra	ccnd1
avp	Te	systemic inflammatory response syndrome
heart defects congenital	ML	lcn2
asxl1	Rg	csnk1a1
bumetanide	Sa	cystic fibrosis
il1b	GG	il5
carbachol	T	hypersensitivity
breast neoplasms	ML	ddb2
tsc1	U	perivascular epithelioid cell neoplasms
nisoldipine	CC	bosentan
tizanidine	T	headache disorders
cox4i1	GG	mdh2
hiv infections	ML	fas
prednisolone	CC	darunavir
krt8	Q	cd34
yap1	B	tp63
ethambutol	Sa	hepatitis
ngf	GG	psen2
neutral lipid storage disease with myopathy	ML	pnpla2
methotrexate	T	diabetic angiopathies
il10	P	hypersensitivity
chrna1	GG	cacnb3
mapk8	GG	mapk13
tlr4	U	otorhinolaryngologic neoplasms
mirtazapine	T	dyskinesias
cimetidine	CC	bromazepam
topiramate	E	ptgs2
genital neoplasms male	ML	tnf
mdm2	P	carcinoma bronchogenic
ptgs1	Ra	pon1
mllt3	Q	hdac3
ppp2cb	GG	eif4a3
gastrointestinal neoplasms	ML	pak4
nlgn1	GG	grin2b
ins	K	diazoxide
zfpm2	Rg	nr2f2
mlh1	Ra	e2f1
risperidone	T	amenorrhea
tpt1	U	neoplasms
psmd14	GG	pgm3
fn1	GG	plod2
ptk2b	Ra	trem2
comt	Ra	disc1
gzmb	P	respiratory tract neoplasms
nr3c1	U	leukemia lymphoid
entpd1	Q	fcer2
ngfr	GG	prkci
nfkbia	GG	psen1
rcvrn	P	retinal diseases
klk2	GG	stat3
fanca	GG	palb2
goserelin	CC	fluconazole
adamts13	P	myocardial ischemia
remifentanil	T	nausea
ncam1	Q	tacc3
nifedipine	B	cyp1b1
cd44	P	alzheimer disease
methylprednisolone	T	diabetes mellitus
agtr1	U	infarction
ddr2	Ra	ephb4
ethacrynic acid	T	ascites
gcat	GG	psph
mapk6	B	mapk8
grn	P	arthritis rheumatoid
gastrointestinal neoplasms	X	fabp6
egr1	E	stat3
methimazole	T	liver failure
abhd5	Ra	abca12
edema	ML	nlrp3
ibuprofen	Sa	peptic ulcer
mmp14	GG	mmp19
medroxyprogesterone acetate	J	fractures bone
grin1	Ra	grin2a
prdx2	K	iron
methylphenidate	CC	lisinopril
tnf	Te	gastrointestinal neoplasms
neurofibromatoses	Iw	sex chromosome disorders
csf2rb	GG	prkacg
adenoma	ML	mutyh
neoplasms neuroepithelial	ML	htr1e
cyp2u1	GG	gpx7
hyperuricemia	X	apoe
lep	E	sh2b1
vegfa	Q	s100a12
spp1	B	tfpi
levocabastine	E	icam1
cdc25b	E	sp1
il1rn	Q	itgam
klkb1	GG	cfb
hnrnpa1	GG	itpa
disopyramide	CC	ketoconazole
serpina1	P	arteriosclerosis
infections	ML	csf2
hgf	Te	dyskinesias
teniposide	T	breast neoplasms
trib2	GG	pdgfra
acetohydroxamic acid	T	kidney diseases
bortezomib	T	lymphoma
norgestimate	CC	butethal
pkd2	Rg	trpv2
cyp27a1	GG	acadm
mfn2	Rg	rab7a
mifepristone	CC	ergoloid mesylate
gastrointestinal neoplasms	ML	eif4e
adenosine	E	slc1a3
gria4	GG	pick1
torasemide	CC	risperidone
vincristine	C	leukemia
cyp2e1	Ra	gstp1
isradipine	I	cacna2d2
flcn	Ra	sdhd
muc1	Q	cd4
paraproteinemias	ML	ms4a1
cyp3a4	Ra	cyp2a13
gsk3a	GG	srprb
ethosuximide	Sa	leukopenia
lepr	Q	pdgfra
gabbr1	GG	kcnn3
adora2b	P	renal insufficiency
clozapine	CC	milnacipran
gastrointestinal neoplasms	ML	eef1a1
nebivolol	T	cerebrovascular disorders
adrb1	Ra	itih4
ms4a1	Rg	bcr
neural tube defects	ML	fgf8
spp1	K	calcitriol
il18	P	uveitis
fhl2	P	cardiomegaly
s100a9	Rg	s100a1
butabarbital	CC	dexmedetomidine
scnn1d	GG	ano3
pparg	Rg	lep
hamartoma syndrome multiple	ML	cd163
prednisolone	CC	rifampicin
pentoxifylline	CC	penbutolol
oxaliplatin	T	breast neoplasms
trandolapril	Iw	cad
mthfr	U	thyroid neoplasms
carbachol	E	raf1
schizophrenia	ML	nos1
mapk8	Rg	f2rl1
ttbk2	GG	bmpr1a
cxcl2	Ra	fgfr2
ly96	Q	tlr4
pura	Q	slurp1
afp	U	polyhydramnios
papaverine	J	neurologic manifestations
tph1	Rg	aanat
cyp17a1	Ra	cyp11a1
nrp2	U	autism susceptibility 16
agt	GG	camk4
grb2	Rg	casp8
rbpj	E	cebpb
mst1r	GG	mknk1
slc17a5	U	diabetes mellitus
fgf4	Ra	bmp4
thra	U	bone density
edn1	Rg	bmpr2
pentosan polysulfate	CC	sertraline
tnfaip3	Q	jun
uterine diseases	ML	mmp2
gstp1	U	respiratory tract neoplasms
tcf3	P	breast neoplasms
pparg	E	bmp2
il6	B	ctnnb1
pentoxifylline	T	acquired immunodeficiency syndrome
nalbuphine	I	oprk1
opcml	Q	mgmt
dapk1	GG	dclk1
neoplasms neuroepithelial	ML	cdc25a
nos2	Rg	ptgs2
npy5r	GG	avpr1b
rela	I	akt2
carcinoma	ML	rac1
ethanol	E	slc2a4
ctf1	P	myocardial ischemia
gldc	GG	acat1
cyp2a13	GG	sult1a1
beclomethasone	A	ins
cytarabine	T	lymphoma
il1a	Rg	il6
irs1	Ra	slc2a2
gcgr	GG	tgm2
banf1	Rg	maf
oxaprozin	CC	dabigatran etexilate
fgf23	P	heart failure
methimazole	Sa	leukopenia
ikbkb	U	severe combined immunodeficiency
ahr	Q	cd69
porcn	Rg	cyp3a5
shc1	U	urination disorders
malignant mesothelioma	ML	tnfrsf8
src	E	spp1
carcinoma	ML	ptp4a3
ppp1cc	GG	brd2
tmprss2	Q	anpep
vcan	U	neoplasms
ilk	GG	fermt1
il7	Ra	jak3
cd40	Rg	clec7a
kitlg	Iw	fh
sgk1	Ra	folr3
perhexiline	C	breast neoplasms
il6	E	ctsk
kcnj2	U	long qt syndrome
metformin	CC	ardeparin
bupropion	T	mood disorder
triamterene	CC	levorphanol
carbamazepine	CC	riluzole
leukemia lymphoid	ML	itga4
trmu	I	hearing loss
bromhexine	I	sjogren larsson syndrome
klk7	GG	prss8
gja1	Q	por
cyp11b1	Ra	dhcr7
chrna3	Q	folr1
metformin	CC	dabrafenib
ep300	Ra	ephb1
arthritis rheumatoid	ML	hcn2
chuk	GG	crebbp
rxra	GG	ncoa4
memantine	Sa	seizures
cox8a	P	mucocutaneous lymph node syndrome
cntn2	Rg	cxcr4
triamterene	T	heart failure
lyz	Te	periodontitis
smad3	U	pulmonary disease chronic obstructive
clemastine	T	hypersensitivity
vim	P	kidney neoplasms
adenoma	ML	akt1
liver neoplasms	ML	csf1r
acetylcysteine	I	chuk
atox1	GG	atp7a
tubb	Ra	adcy1
antazoline	Pr	neurotoxicity syndromes
trpv1	P	periodontitis
acaca	GG	nos2
ophn1	U	epilepsy
jund	E	fos
rarres1	Rg	pitx1
bace1	P	demyelinating autoimmune diseases cns
vegfa	P	hypothermia
chrnb1	GG	chrne
fap	GG	prnp
trimethoprim	CC	azathioprine
lansoprazole	N	cyp2c19
mtr	I	metabolism inborn errors
cox7c	GG	rpl19
ubqln2	Ra	matr3
flna	GG	grik3
ndufb7	GG	ndufc2
nlrp3	Q	il18
magea1	GG	uqcrb
itga2	Q	itgav
vitamin e	Iw	ncl
il6	Rg	gli1
tcf3	Rg	twist1
map2k2	GG	rock2
nimodipine	T	eclampsia
ccnd1	B	nat1
sufentanil	T	cleft palate
mbtps1	Q	cdc42
cyb5r4	GG	cyb5r1
lipoic acid	T	systemic inflammatory response syndrome
il23a	I	arthritis psoriatic
breast neoplasms	ML	hdac9
stat4	I	elk1
atracurium	T	cataract
fga	Iw	schizophrenia
hydrocodone	Sa	poisoning
chrm2	GG	tacr2
enoxaparin	T	stroke
xrcc5	I	leukopenia
leukemia myeloid	ML	ass1
sumo4	GG	camk2g
pik3cg	GG	bad
anastrozole	Iw	pah
app	Iw	reln
pax4	GG	slc2a2
nfkb1	Rg	fgf1
nppa	P	ischemia
diltiazem	T	cerebrovascular disorders
lymphoma non hodgkin	ML	cd80
aneurysm	ML	smad3
gli3	Rg	hmgb1
il3	Q	mapk8
mcm6	GG	psmb7
ereg	Q	syp
egf	Rg	kat5
amh	GG	pcsk5
hydroxychloroquine	T	embolism
hla dpa1	GG	cd19
ibuprofen	E	neurod1
syk	Ra	kat5
autism susceptibility 16	ML	slc25a12
kidney diseases	ML	ndufa4
cd27	Q	tnfrsf8
gli3	P	limb deformities congenital
tolcapone	T	death
diclofenamide	I	cyp2c9
gla	O	calcidiol
ace	Rg	tcf7l2
diarrhea	ML	s100a12
schizophrenia	ML	kif2a
bckdk	GG	alpp
gria1	GG	pick1
camp	P	hypertension
gstp1	Ra	fhit
porcn	U	steroid metabolism inborn errors
lep	P	hypertension pulmonary
hp	GG	itgb2
bad	Ra	mapk8
adipoq	B	ucp2
metformin	J	hypothyroidism
metolazone	CC	hexobarbital
pentoxifylline	T	kidney diseases
nilutamide	N	ar
myc	B	mdm2
kitlg	Rg	mycn
calcidiol	B	bglap
tcf3	Rg	cdh5
acquired immunodeficiency syndrome	ML	il6
tlr4	Ra	nfkb1
tlr8	B	unc93b1
star	E	il1b
intestinal polyposis	ML	cdkn2a
mecp2	Ra	scn1b
ccl3	Rg	ccl3
krt7	Q	muc1
ticlopidine	T	cerebrovascular disorders
ncoa3	P	hypotrichosis
ticlopidine	CC	imipramine
nucb1	GG	casp6
ctss	Rg	ctsk
grin2a	Ra	nrg1
intestinal neoplasms	ML	serpinb5
gdnf	Te	depressive disorder major
ephx1	GG	aldh3a2
egfr	Rg	flot1
th	Rg	ppox
neoplasms neuroepithelial	ML	ifng
acacb	GG	atp5b
adipoq	E	ptpn1
cyp3a7	GG	cyp51a1
bcl2	Ra	actb
ziprasidone	I	hrh1
esr1	B	pnpla2
gli2	Rg	bcl2
myeloproliferative disorders	ML	apaf1
acetophenazine	CC	isocarboxazid
rpia	GG	ppcdc
epas1	GG	fh
ar	I	body weight changes
